city,type,bed,bath,garage,sqft,pool,price,log_price,log_sqft,garage_num,garage_cat
Long Beach,SFR,2,2,2,1216,NA,410000,12.9239124386805,7.10332206252611,2,large
Long Beach,SFR,2,2,2,1303,NA,1498000,14.2196414430593,7.17242457712485,2,large
Long Beach,SFR,2,2,2,1312,NA,450000,13.0170028617465,7.17930796950403,2,large
Long Beach,SFR,2,2,2,1341,NA,319900,12.6757637259376,7.20117088328168,2,large
Long Beach,SFR,2,2,2,1380,NA,735000,13.507625778195,7.22983877815125,2,large
Long Beach,SFR,2,2,2,1394,NA,575000,13.2621253197795,7.23993259132047,2,large
Long Beach,SFR,2,2,2,1419,NA,260900,12.4718924711248,7.25770767716004,2,large
Long Beach,SFR,2,2,2,1430,NA,442000,12.9990651610598,7.26542972325395,2,large
Long Beach,SFR,2,2,2,1488,NA,408000,12.9190224533863,7.30518821539304,2,large
Long Beach,SFR,2,2,2,1493,NA,574900,13.2619513916114,7.30854279753919,2,large
Long Beach,SFR,2,2,2,1581,NA,280000,12.5425448821514,7.36581283720947,2,large
Long Beach,SFR,2,2,2,1666,NA,349000,12.7628272011846,7.41818082272679,2,large
Long Beach,SFR,2,3,1,1126,NA,270000,12.5061772379805,7.02642680869964,1,small
Long Beach,SFR,2,3,1,2056,NA,875000,13.6819791653398,7.62851762657506,1,small
Long Beach,SFR,2,3,2,1816,NA,459000,13.0368054890427,7.50439155916124,2,large
Long Beach,SFR,2,3,2,2148,NA,524900,13.1709630472404,7.67229245562876,2,large
Long Beach,SFR,3,1,0,707,NA,180000,12.1007121298723,6.56103066589657,0,none
Long Beach,SFR,3,1,0,951,NA,5E+05,13.1223633774043,6.85751406254539,0,none
Long Beach,SFR,3,1,0,956,NA,174800,12.0713977422036,6.8627579130514,0,none
Long Beach,SFR,3,1,0,1000,NA,193100,12.1709634684166,6.90775527898214,0,none
Long Beach,SFR,3,1,0,1012,NA,361000,12.796633237315,6.91968384984741,0,none
Long Beach,SFR,3,1,0,1068,NA,144900,11.8837991283088,6.97354301952014,0,none
Long Beach,SFR,3,1,0,1165,NA,199900,12.2055725204885,7.0604763659998,0,none
Long Beach,SFR,3,1,0,1298,NA,229000,12.3414772825364,7.16857989726403,0,none
Long Beach,SFR,3,1,1,820,NA,239000,12.3842188309136,6.7093043402583,1,small
Long Beach,SFR,3,1,1,849,NA,190000,12.1547793511426,6.74405918631135,1,small
Long Beach,SFR,3,1,1,902,NA,435000,12.9831013100708,6.80461452006262,1,small
Long Beach,SFR,3,1,1,918,NA,159900,11.982303898822,6.82219739062049,1,small
Long Beach,SFR,3,1,1,1000,NA,539000,13.1974708498911,6.90775527898214,1,small
Long Beach,SFR,3,1,1,1002,NA,230000,12.3458345879053,6.90975328164481,1,small
Long Beach,SFR,3,1,1,1056,NA,240000,12.3883942023241,6.96224346426621,1,small
Long Beach,SFR,3,1,1,1098,NA,219900,12.3009281765429,7.00124562206948,1,small
Long Beach,SFR,3,1,1,1122,NA,225000,12.3238556811866,7.02286808608264,1,small
Long Beach,SFR,3,1,1,1205,NA,439000,12.9922546920573,7.09423484592476,1,small
Long Beach,SFR,3,1,1,1330,NA,279000,12.5389670608035,7.1929342212158,1,small
Long Beach,SFR,3,1,1,1368,NA,255000,12.4490188241406,7.2211050981825,1,small
Long Beach,SFR,3,1,1,1500,NA,275000,12.5245263766487,7.3132203870903,1,small
Long Beach,SFR,3,1,2,946,NA,395000,12.8866410438833,6.85224256905188,2,large
Long Beach,SFR,3,1,2,960,NA,174900,12.0719696610067,6.86693328446188,2,large
Long Beach,SFR,3,1,2,964,NA,275000,12.5245263766487,6.87109129461055,2,large
Long Beach,SFR,3,1,2,966,NA,190000,12.1547793511426,6.87316383421252,2,large
Long Beach,SFR,3,1,2,972,NA,330000,12.7068479334427,6.87935580446044,2,large
Long Beach,SFR,3,1,2,980,NA,409999,12.9239099996531,6.88755257166462,2,large
Long Beach,SFR,3,1,2,990,NA,275000,12.5245263766487,6.89770494312864,2,large
Long Beach,SFR,3,1,2,1003,NA,390000,12.8739020181058,6.91075078796194,2,large
Long Beach,SFR,3,1,2,1003,NA,390000,12.8739020181058,6.91075078796194,2,large
Long Beach,SFR,3,1,2,1004,NA,380000,12.8479265317026,6.91174730025167,2,large
Long Beach,SFR,3,1,2,1005,NA,320000,12.6760762747759,6.91274282049318,2,large
Long Beach,SFR,3,1,2,1007,NA,3E+05,12.6115377536383,6.91473089271856,2,large
Long Beach,SFR,3,1,2,1008,NA,240000,12.3883942023241,6.91572344863131,2,large
Long Beach,SFR,3,1,2,1009,NA,439900,12.9943027073368,6.91671502035361,2,large
Long Beach,SFR,3,1,2,1030,NA,409000,12.9214704350249,6.93731408122368,2,large
Long Beach,SFR,3,1,2,1038,NA,270000,12.5061772379805,6.94505106372583,2,large
Long Beach,SFR,3,1,2,1040,NA,199900,12.2055725204885,6.94697599213542,2,large
Long Beach,SFR,3,1,2,1055,NA,449000,13.0147781667244,6.96129604591017,2,large
Long Beach,SFR,3,1,2,1064,NA,235000,12.3673407931263,6.96979066990159,2,large
Long Beach,SFR,3,1,2,1082,NA,249900,12.428816116823,6.98656645940643,2,large
Long Beach,SFR,3,1,2,1089,NA,240000,12.3883942023241,6.99301512293296,2,large
Long Beach,SFR,3,1,2,1100,NA,289000,12.5741819670946,7.00306545878646,2,large
Long Beach,SFR,3,1,2,1152,NA,190000,12.1547793511426,7.04925484125584,2,large
Long Beach,SFR,3,1,2,1189,NA,297198,12.602153862328,7.08086789669078,2,large
Long Beach,SFR,3,1,2,1202,NA,275000,12.5245263766487,7.09174211509515,2,large
Long Beach,SFR,3,1,2,1226,NA,210000,12.2548628096996,7.11151211649616,2,large
Long Beach,SFR,3,1,2,1232,NA,445000,13.0058295611484,7.11639414409346,2,large
Long Beach,SFR,3,1,2,1243,NA,610900,13.3226885586379,7.12528309151071,2,large
Long Beach,SFR,3,1,2,1276,NA,280000,12.5425448821514,7.15148546390474,2,large
Long Beach,SFR,3,1,2,1276,NA,562900,13.2408572714521,7.15148546390474,2,large
Long Beach,SFR,3,1,2,1339,NA,549000,13.2158537204917,7.19967834569117,2,large
Long Beach,SFR,3,1,2,1359,NA,399900,12.8989697948349,7.21450441415114,2,large
Long Beach,SFR,3,1,2,1365,NA,495000,13.1123130415508,7.21890970761906,2,large
Long Beach,SFR,3,1,2,1400,NA,250000,12.4292161968444,7.24422751560335,2,large
Long Beach,SFR,3,1,2,1453,NA,319900,12.6757637259376,7.28138566357028,2,large
Long Beach,SFR,3,1,2,1500,NA,225000,12.3238556811866,7.3132203870903,2,large
Long Beach,SFR,3,1,2,1720,NA,429900,12.9713079024844,7.4500795698075,2,large
Long Beach,SFR,3,2,0,899,NA,235000,12.3673407931263,6.80128303447162,0,none
Long Beach,SFR,3,2,0,914,NA,212900,12.2685778508816,6.81783057145415,0,none
Long Beach,SFR,3,2,0,1040,NA,180000,12.1007121298723,6.94697599213542,0,none
Long Beach,SFR,3,2,0,1102,NA,298000,12.6048487654875,7.00488198971286,0,none
Long Beach,SFR,3,2,0,1209,NA,229900,12.3453997107513,7.09754885061479,0,none
Long Beach,SFR,3,2,0,1312,NA,313900,12.65682974283,7.17930796950403,0,none
Long Beach,SFR,3,2,0,1395,NA,245000,12.4090134895269,7.24064969425547,0,none
Long Beach,SFR,3,2,0,1400,NA,325000,12.6915804613119,7.24422751560335,0,none
Long Beach,SFR,3,2,0,1509,NA,399000,12.896716695872,7.31920245876785,0,none
Long Beach,SFR,3,2,0,1558,NA,245000,12.4090134895269,7.35115822643069,0,none
Long Beach,SFR,3,2,0,1560,NA,193050,12.1707045016924,7.35244110024358,0,none
Long Beach,SFR,3,2,0,1624,NA,269500,12.5043236693312,7.39264752072162,0,none
Long Beach,SFR,3,2,0,1900,NA,365000,12.8076526325646,7.54960916515453,0,none
Long Beach,SFR,3,2,1,845,NA,230000,12.3458345879053,6.73933662735717,1,small
Long Beach,SFR,3,2,1,870,NA,189900,12.1542528968004,6.76849321164863,1,small
Long Beach,SFR,3,2,1,960,NA,154900,11.950535026405,6.86693328446188,1,small
Long Beach,SFR,3,2,1,1045,NA,252000,12.4371843664936,6.95177216439891,1,small
Long Beach,SFR,3,2,1,1074,NA,417000,12.9408415007809,6.97914527506881,1,small
Long Beach,SFR,3,2,1,1100,NA,525000,13.1711535415738,7.00306545878646,1,small
Long Beach,SFR,3,2,1,1100,NA,549000,13.2158537204917,7.00306545878646,1,small
Long Beach,SFR,3,2,1,1138,NA,389900,12.8736455749707,7.03702761468628,1,small
Long Beach,SFR,3,2,1,1234,NA,375000,12.8346813049525,7.11801620446533,1,small
Long Beach,SFR,3,2,1,1260,NA,349900,12.7654026783558,7.13886699994552,1,small
Long Beach,SFR,3,2,1,1308,NA,579900,13.2706109538645,7.17625453201714,1,small
Long Beach,SFR,3,2,1,1344,NA,779000,13.5657663248529,7.2034055210831,1,small
Long Beach,SFR,3,2,1,1361,NA,579000,13.2690577565551,7.21597500265147,1,small
Long Beach,SFR,3,2,1,1364,NA,455000,13.0280526979331,7.21817683840341,1,small
Long Beach,SFR,3,2,1,1403,NA,549000,13.2158537204917,7.24636808010246,1,small
Long Beach,SFR,3,2,1,1408,NA,799000,13.5911162247484,7.24992553671799,1,small
Long Beach,SFR,3,2,1,1493,NA,475000,13.0710700830168,7.30854279753919,1,small
Long Beach,SFR,3,2,1,1579,NA,525000,13.1711535415738,7.36454701425564,1,small
Long Beach,SFR,3,2,1,1592,NA,579900,13.2706109538645,7.37274636640433,1,small
Long Beach,SFR,3,2,1,1732,NA,795000,13.5860973936365,7.45703208912238,1,small
Long Beach,SFR,3,2,1,1822,NA,390000,12.8739020181058,7.5076900778199,1,small
Long Beach,SFR,3,2,1,1839,NA,545000,13.2085410736454,7.51697722460432,1,small
Long Beach,SFR,3,2,2,988,NA,276950,12.5315922634612,6.89568269774787,2,large
Long Beach,SFR,3,2,2,1008,NA,225000,12.3238556811866,6.91572344863131,2,large
Long Beach,SFR,3,2,2,1020,NA,250000,12.4292161968444,6.92755790627832,2,large
Long Beach,SFR,3,2,2,1064,NA,209500,12.2524790183443,6.96979066990159,2,large
Long Beach,SFR,3,2,2,1121,NA,749900,13.5276951432895,7.02197642307216,2,large
Long Beach,SFR,3,2,2,1137,NA,349000,12.7628272011846,7.03614849375054,2,large
Long Beach,SFR,3,2,2,1138,NA,259000,12.4645833406817,7.03702761468628,2,large
Long Beach,SFR,3,2,2,1148,NA,360000,12.7938593104323,7.04577657687951,2,large
Long Beach,SFR,3,2,2,1162,Y,425000,12.9598444479066,7.05789793741186,2,large
Long Beach,SFR,3,2,2,1171,NA,295000,12.594730635322,7.06561336359772,2,large
Long Beach,SFR,3,2,2,1180,NA,410000,12.9239124386805,7.07326971745971,2,large
Long Beach,SFR,3,2,2,1197,NA,175000,12.0725412529057,7.08757370555797,2,large
Long Beach,SFR,3,2,2,1200,NA,250000,12.4292161968444,7.09007683577609,2,large
Long Beach,SFR,3,2,2,1200,NA,315000,12.6603279178078,7.09007683577609,2,large
Long Beach,SFR,3,2,2,1200,NA,429000,12.9692121979102,7.09007683577609,2,large
Long Beach,SFR,3,2,2,1203,NA,260000,12.4684369099977,7.09257371597468,2,large
Long Beach,SFR,3,2,2,1204,NA,385000,12.8609986132699,7.09340462586877,2,large
Long Beach,SFR,3,2,2,1206,NA,299000,12.6081988523728,7.09506437728713,2,large
Long Beach,SFR,3,2,2,1216,NA,240000,12.3883942023241,7.10332206252611,2,large
Long Beach,SFR,3,2,2,1216,NA,479900,13.0813330278463,7.10332206252611,2,large
Long Beach,SFR,3,2,2,1218,NA,429000,12.9692121979102,7.10496544826984,2,large
Long Beach,SFR,3,2,2,1218,NA,490000,13.1021606700868,7.10496544826984,2,large
Long Beach,SFR,3,2,2,1223,NA,320000,12.6760762747759,7.10906213568717,2,large
Long Beach,SFR,3,2,2,1227,NA,519000,13.159659162148,7.11232744471091,2,large
Long Beach,SFR,3,2,2,1227,NA,529500,13.1796884440236,7.11232744471091,2,large
Long Beach,SFR,3,2,2,1227,NA,543900,13.2065206854111,7.11232744471091,2,large
Long Beach,SFR,3,2,2,1227,NA,549500,13.2167640528258,7.11232744471091,2,large
Long Beach,SFR,3,2,2,1242,NA,529950,13.1805379414554,7.12447826249342,2,large
Long Beach,SFR,3,2,2,1244,NA,549900,13.2174917224959,7.12608727329912,2,large
Long Beach,SFR,3,2,2,1260,NA,389000,12.8713346226006,7.13886699994552,2,large
Long Beach,SFR,3,2,2,1260,Y,425000,12.9598444479066,7.13886699994552,2,large
Long Beach,SFR,3,2,2,1273,NA,290000,12.5776362019627,7.14913159855741,2,large
Long Beach,SFR,3,2,2,1296,NA,569000,13.2516357131085,7.16703787691222,2,large
Long Beach,SFR,3,2,2,1300,NA,469000,13.0583580474284,7.17011954344963,2,large
Long Beach,SFR,3,2,2,1300,NA,535000,13.1900220258781,7.17011954344963,2,large
Long Beach,SFR,3,2,2,1307,NA,325000,12.6915804613119,7.17548971362422,2,large
Long Beach,SFR,3,2,2,1308,NA,250000,12.4292161968444,7.17625453201714,2,large
Long Beach,SFR,3,2,2,1308,NA,280000,12.5425448821514,7.17625453201714,2,large
Long Beach,SFR,3,2,2,1317,NA,505000,13.1323137082575,7.18311170174328,2,large
Long Beach,SFR,3,2,2,1318,NA,395000,12.8866410438833,7.18387071506245,2,large
Long Beach,SFR,3,2,2,1322,NA,279900,12.5421876755035,7.18690102041163,2,large
Long Beach,SFR,3,2,2,1336,NA,359900,12.7935814940671,7.19743535409659,2,large
Long Beach,SFR,3,2,2,1339,NA,465000,13.0497926845695,7.19967834569117,2,large
Long Beach,SFR,3,2,2,1347,NA,435000,12.9831013100708,7.20563517641036,2,large
Long Beach,SFR,3,2,2,1360,NA,524900,13.1709630472404,7.2152399787301,2,large
Long Beach,SFR,3,2,2,1362,NA,450000,13.0170028617465,7.21670948670946,2,large
Long Beach,SFR,3,2,2,1362,NA,559900,13.235513475337,7.21670948670946,2,large
Long Beach,SFR,3,2,2,1363,NA,320000,12.6760762747759,7.21744343169653,2,large
Long Beach,SFR,3,2,2,1365,NA,467000,13.054084536651,7.21890970761906,2,large
Long Beach,SFR,3,2,2,1368,NA,249900,12.428816116823,7.2211050981825,2,large
Long Beach,SFR,3,2,2,1375,NA,450000,13.0170028617465,7.22620901010067,2,large
Long Beach,SFR,3,2,2,1376,NA,315000,12.6603279178078,7.22693601849329,2,large
Long Beach,SFR,3,2,2,1385,NA,515000,13.1519221796459,7.23345541862144,2,large
Long Beach,SFR,3,2,2,1386,NA,379000,12.8452914840646,7.23417717974985,2,large
Long Beach,SFR,3,2,2,1393,NA,240000,12.3883942023241,7.23921497377981,2,large
Long Beach,SFR,3,2,2,1398,NA,499900,13.1221633574017,7.24279792279376,2,large
Long Beach,SFR,3,2,2,1410,NA,474900,13.0708595345372,7.25134498337221,2,large
Long Beach,SFR,3,2,2,1424,NA,450000,13.0170028617465,7.26122509197192,2,large
Long Beach,SFR,3,2,2,1425,NA,585000,13.279367126214,7.26192709270275,2,large
Long Beach,SFR,3,2,2,1438,NA,329000,12.7038130297475,7.27100853828099,2,large
Long Beach,SFR,3,2,2,1445,NA,562000,13.2392571288758,7.27586460054653,2,large
Long Beach,SFR,3,2,2,1447,NA,525000,13.1711535415738,7.27724772663148,2,large
Long Beach,SFR,3,2,2,1472,NA,425000,12.9598444479066,7.29437729928882,2,large
Long Beach,SFR,3,2,2,1484,NA,7E+05,13.4588356140255,7.30249642372733,2,large
Long Beach,SFR,3,2,2,1484,NA,779000,13.5657663248529,7.30249642372733,2,large
Long Beach,SFR,3,2,2,1492,NA,459000,13.0368054890427,7.30787278076371,2,large
Long Beach,SFR,3,2,2,1495,NA,364000,12.8049091466189,7.30988148582479,2,large
Long Beach,SFR,3,2,2,1498,NA,450000,13.0170028617465,7.31188616407716,2,large
Long Beach,SFR,3,2,2,1500,NA,897000,13.7068111410409,7.3132203870903,2,large
Long Beach,SFR,3,2,2,1501,NA,569000,13.2516357131085,7.31388683163346,2,large
Long Beach,SFR,3,2,2,1504,NA,799999,13.5923657566493,7.31588350450979,2,large
Long Beach,SFR,3,2,2,1510,NA,499900,13.1221633574017,7.31986492980897,2,large
Long Beach,SFR,3,2,2,1511,NA,380000,12.8479265317026,7.32052696227274,2,large
Long Beach,SFR,3,2,2,1511,NA,495000,13.1123130415508,7.32052696227274,2,large
Long Beach,SFR,3,2,2,1520,NA,250000,12.4292161968444,7.32646561384032,2,large
Long Beach,SFR,3,2,2,1522,NA,4E+05,12.8992198260901,7.32778053842163,2,large
Long Beach,SFR,3,2,2,1532,NA,525000,13.1711535415738,7.33432935030054,2,large
Long Beach,SFR,3,2,2,1542,NA,460000,13.0389817684653,7.34083555412327,2,large
Long Beach,SFR,3,2,2,1548,NA,475000,13.0710700830168,7.34471905414967,2,large
Long Beach,SFR,3,2,2,1554,NA,450000,13.0170028617465,7.34858753092759,2,large
Long Beach,SFR,3,2,2,1567,NA,429000,12.9692121979102,7.35691824235602,2,large
Long Beach,SFR,3,2,2,1569,NA,520000,13.1615840905576,7.35819375273303,2,large
Long Beach,SFR,3,2,2,1580,NA,505000,13.1323137082575,7.36518012602101,2,large
Long Beach,SFR,3,2,2,1582,NA,285000,12.5602444592508,7.3664451483276,2,large
Long Beach,SFR,3,2,2,1600,NA,329900,12.7065448572167,7.37775890822787,2,large
Long Beach,SFR,3,2,2,1600,NA,525000,13.1711535415738,7.37775890822787,2,large
Long Beach,SFR,3,2,2,1608,NA,450000,13.0170028617465,7.38274644973891,2,large
Long Beach,SFR,3,2,2,1608,NA,475000,13.0710700830168,7.38274644973891,2,large
Long Beach,SFR,3,2,2,1620,NA,334900,12.7215872587823,7.39018142822643,2,large
Long Beach,SFR,3,2,2,1630,NA,584900,13.2791961714311,7.39633529380081,2,large
Long Beach,SFR,3,2,2,1631,NA,499000,13.1203613747337,7.39694860262101,2,large
Long Beach,SFR,3,2,2,1638,NA,439000,12.9922546920573,7.40123126441302,2,large
Long Beach,SFR,3,2,2,1651,NA,624900,13.3453469159172,7.40913644392013,2,large
Long Beach,SFR,3,2,2,1656,NA,285000,12.5602444592508,7.4121603349452,2,large
Long Beach,SFR,3,2,2,1656,NA,549000,13.2158537204917,7.4121603349452,2,large
Long Beach,SFR,3,2,2,1669,NA,565000,13.2445810101286,7.41997992366183,2,large
Long Beach,SFR,3,2,2,1674,NA,580000,13.2707833825226,7.42297125104942,2,large
Long Beach,SFR,3,2,2,1681,NA,449900,13.0167806148293,7.42714413340862,2,large
Long Beach,SFR,3,2,2,1693,NA,490000,13.1021606700868,7.43425738213314,2,large
Long Beach,SFR,3,2,2,1693,Y,539000,13.1974708498911,7.43425738213314,2,large
Long Beach,SFR,3,2,2,1694,NA,355000,12.7798730684576,7.434847875212,2,large
Long Beach,SFR,3,2,2,1695,NA,275000,12.5245263766487,7.43543801981455,2,large
Long Beach,SFR,3,2,2,1700,NA,525000,13.1711535415738,7.43838353004431,2,large
Long Beach,SFR,3,2,2,1703,NA,582000,13.2742257267136,7.44014668066269,2,large
Long Beach,SFR,3,2,2,1715,NA,545000,13.2085410736454,7.44716835960004,2,large
Long Beach,SFR,3,2,2,1716,NA,459900,13.038764353528,7.44775128004791,2,large
Long Beach,SFR,3,2,2,1736,NA,629900,13.35331635561,7.4593388952203,2,large
Long Beach,SFR,3,2,2,1753,NA,285000,12.5602444592508,7.46908388492123,2,large
Long Beach,SFR,3,2,2,1760,NA,289000,12.5741819670946,7.4730690880322,2,large
Long Beach,SFR,3,2,2,1770,NA,590000,13.2878778158819,7.47873482556787,2,large
Long Beach,SFR,3,2,2,1777,NA,575000,13.2621253197795,7.48268182815465,2,large
Long Beach,SFR,3,2,2,1786,NA,247900,12.4207807180233,7.48773376143644,2,large
Long Beach,SFR,3,2,2,1800,NA,835500,13.6357856270176,7.49554194388426,2,large
Long Beach,SFR,3,2,2,1807,NA,625000,13.3455069287185,7.49942329059223,2,large
Long Beach,SFR,3,2,2,1818,NA,599900,13.3045182536412,7.50549227473742,2,large
Long Beach,SFR,3,2,2,1852,NA,245900,12.4126802282043,7.52402141520612,2,large
Long Beach,SFR,3,2,2,1898,NA,450000,13.0170028617465,7.54855597916987,2,large
Long Beach,SFR,3,2,2,1946,NA,499000,13.1203613747337,7.57353126274595,2,large
Long Beach,SFR,3,2,2,1950,NA,799000,13.5911162247484,7.57558465155779,2,large
Long Beach,SFR,3,2,2,1991,NA,437000,12.9876884740777,7.5963923040642,2,large
Long Beach,SFR,3,2,2,1998,NA,529000,13.1787437108404,7.5999019592085,2,large
Long Beach,SFR,3,2,2,2017,NA,462000,13.0433201700639,7.60936653795421,2,large
Long Beach,SFR,3,2,2,2032,NA,6E+05,13.3046849341983,7.61677580869837,2,large
Long Beach,SFR,3,2,2,2043,NA,749000,13.5264942624994,7.62217459481762,2,large
Long Beach,SFR,3,2,2,2081,NA,649000,13.3831879956862,7.64060382639363,2,large
Long Beach,SFR,3,2,2,2196,NA,3E+05,12.6115377536383,7.69439280262942,2,large
Long Beach,SFR,3,2,2,2200,NA,649000,13.3831879956862,7.69621263934641,2,large
Long Beach,SFR,3,2,2,2204,NA,725000,13.4939269338368,7.6980291702728,2,large
Long Beach,SFR,3,2,2,2250,NA,675000,13.4224679698547,7.71868549519847,2,large
Long Beach,SFR,3,2,2,2449,NA,980000,13.7953078506468,7.80343505695217,2,large
Long Beach,SFR,3,2,2,2871,NA,875000,13.6819791653398,7.96241568012106,2,large
Long Beach,SFR,3,2,3,1696,NA,585900,13.2809044055329,7.43602781635185,3,large
Long Beach,SFR,3,2,4,1732,NA,389000,12.8713346226006,7.45703208912238,NA,large
Long Beach,SFR,3,2,4,1938,NA,390000,12.8739020181058,7.56941179245071,NA,large
Long Beach,SFR,3,3,0,1542,NA,215000,12.2783933071098,7.34083555412327,0,none
Long Beach,SFR,3,3,0,1650,NA,399000,12.896716695872,7.40853056689463,0,none
Long Beach,SFR,3,3,0,1898,NA,649900,13.3845737838824,7.54855597916987,0,none
Long Beach,SFR,3,3,1,1023,NA,445000,13.0058295611484,6.93049476595163,1,small
Long Beach,SFR,3,3,1,1391,NA,249000,12.4252081754468,7.23777819192344,1,small
Long Beach,SFR,3,3,1,1532,NA,325000,12.6915804613119,7.33432935030054,1,small
Long Beach,SFR,3,3,1,1992,NA,702900,13.462969913164,7.59689443814454,1,small
Long Beach,SFR,3,3,1,2118,NA,849000,13.6518144652935,7.65822752616135,1,small
Long Beach,SFR,3,3,2,884,NA,369000,12.8185519230227,6.78445706263764,2,large
Long Beach,SFR,3,3,2,1382,NA,345000,12.7512996960135,7.23128700432762,2,large
Long Beach,SFR,3,3,2,1410,NA,499000,13.1203613747337,7.25134498337221,2,large
Long Beach,SFR,3,3,2,1426,NA,359000,12.7910776674704,7.26262860097424,2,large
Long Beach,SFR,3,3,2,1469,NA,304920,12.6278047261022,7.29233717617388,2,large
Long Beach,SFR,3,3,2,1471,NA,875000,13.6819791653398,7.29369772060144,2,large
Long Beach,SFR,3,3,2,1619,NA,380000,12.8479265317026,7.38956395367764,2,large
Long Beach,SFR,3,3,2,1639,NA,629999,13.3534735110649,7.40184157874383,2,large
Long Beach,SFR,3,3,2,1651,NA,319777,12.6753791568457,7.40913644392013,2,large
Long Beach,SFR,3,3,2,1677,NA,339000,12.7337553863626,7.42476176182321,2,large
Long Beach,SFR,3,3,2,1778,NA,675000,13.4224679698547,7.48324441607385,2,large
Long Beach,SFR,3,3,2,1872,NA,580000,13.2707833825226,7.53476265703754,2,large
Long Beach,SFR,3,3,2,1872,NA,825000,13.6231386653168,7.53476265703754,2,large
Long Beach,SFR,3,3,2,1898,NA,649900,13.3845737838824,7.54855597916987,2,large
Long Beach,SFR,3,3,2,1951,NA,375000,12.8346813049525,7.57609734062311,2,large
Long Beach,SFR,3,3,2,1989,NA,595000,13.2963166845278,7.59538727885397,2,large
Long Beach,SFR,3,3,2,2036,NA,625000,13.3455069287185,7.61874237767041,2,large
Long Beach,SFR,3,3,2,2114,NA,649000,13.3831879956862,7.65633716643018,2,large
Long Beach,SFR,3,3,2,2144,NA,659900,13.3998435873715,7.67042852219069,2,large
Long Beach,SFR,3,3,2,2172,NA,849000,13.6518144652935,7.68340368105383,2,large
Long Beach,SFR,3,3,2,2185,NA,1599000,14.2848889918161,7.68937110752969,2,large
Long Beach,SFR,3,3,2,2210,NA,786000,13.5747120714113,7.7007477945118,2,large
Long Beach,SFR,3,3,2,2242,NA,795000,13.5860973936365,7.7151236036321,2,large
Long Beach,SFR,3,3,2,2274,NA,849000,13.6518144652935,7.72929567431048,2,large
Long Beach,SFR,3,3,2,2275,NA,470000,13.0604879736862,7.72973533138505,2,large
Long Beach,SFR,3,3,2,2309,NA,995000,13.8104980161407,7.7445698093545,2,large
Long Beach,SFR,3,3,2,2319,NA,725000,13.4939269338368,7.74889133725553,2,large
Long Beach,SFR,3,3,2,2323,NA,999900,13.8154105529639,7.75061473277041,2,large
Long Beach,SFR,3,3,2,2359,NA,990000,13.8054602221108,7.76599307940768,2,large
Long Beach,SFR,3,3,2,2441,NA,769000,13.5528462484878,7.80016307039296,2,large
Long Beach,SFR,3,3,2,2532,NA,2500000,14.7318012898384,7.83676478326407,2,large
Long Beach,SFR,3,3,2,2647,NA,799000,13.5911162247484,7.8811822022271,2,large
Long Beach,SFR,3,3,2,2806,NA,1175000,13.9767787055604,7.93951526066241,2,large
Long Beach,SFR,3,3,2,2829,NA,599900,13.3045182536412,7.94767857130157,2,large
Long Beach,SFR,3,3,2,3000,NA,879000,13.6865401766673,8.00636756765025,2,large
Long Beach,SFR,3,3,2,3005,NA,939000,13.7525707581904,8.00803284696931,2,large
Long Beach,SFR,3,3,2,3200,NA,1275000,14.0584567365747,8.07090608878782,2,large
Long Beach,SFR,3,3,3,2040,NA,299000,12.6081988523728,7.62070508683826,3,large
Long Beach,SFR,3,4,2,1092,NA,295000,12.594730635322,6.99576615630485,2,large
Long Beach,SFR,3,4,2,2090,NA,2250000,14.6264407741806,7.64491934495886,2,large
Long Beach,SFR,3,4,2,2305,NA,1049000,13.8633478873784,7.74283595543075,2,large
Long Beach,SFR,3,4,2,2622,NA,509000,13.1402032955327,7.87169266432365,2,large
Long Beach,SFR,3,4,2,2841,Y,1329000,14.0999373376954,7.95191138185419,2,large
Long Beach,SFR,3,4,2,3100,NA,1950000,14.4833399305399,8.03915739047324,2,large
Long Beach,SFR,3,4,2,3169,NA,525000,13.1711535415738,8.06117135969092,2,large
Long Beach,SFR,3,4,2,3938,NA,4125000,15.2325765777509,8.27842825919907,2,large
Long Beach,SFR,3,4,3,4009,NA,1695000,14.3431932987967,8.29629711264251,3,large
Long Beach,SFR,3,5,2,3521,NA,1149000,13.9544025568309,8.16650031915505,2,large
Long Beach,SFR,3,5,2,3528,NA,2425000,14.7013420823537,8.16848641712668,2,large
Long Beach,SFR,3,5,2,4347,NA,1495000,14.2176367648069,8.37724123098879,2,large
Long Beach,SFR,3,5,3,6750,NA,3800000,15.1505116246966,8.81729778386658,3,large
Long Beach,SFR,4,2,0,1309,NA,273000,12.5172270741671,7.1770187659099,0,none
Long Beach,SFR,4,2,0,1400,NA,599000,13.3030168770976,7.24422751560335,0,none
Long Beach,SFR,4,2,0,1532,NA,419900,12.9477718666723,7.33432935030054,0,none
Long Beach,SFR,4,2,0,1776,NA,250000,12.4292161968444,7.48211892355212,0,none
Long Beach,SFR,4,2,0,1828,NA,439000,12.9922546920573,7.5109777520141,0,none
Long Beach,SFR,4,2,0,2023,NA,299900,12.6112043647371,7.61233683716775,0,none
Long Beach,SFR,4,2,0,2036,NA,295000,12.594730635322,7.61874237767041,0,none
Long Beach,SFR,4,2,1,968,NA,170000,12.0435537160324,6.87523208727658,1,small
